Date,Sales,rolling_mean,rolling_std,log_sales,year,month,dayofweek
14-10-2018,134.332,2934.9973,2704.48839,4.907731019,2018,10,6
15-10-2018,1017.94,2968.397967,2673.200938,6.92651815,2018,10,0
16-10-2018,3473.597,2968.4711,2673.215204,8.15323378,2018,10,1
17-10-2018,126.352,2729.848633,2592.915285,4.846954906,2018,10,2
19-10-2018,2781.8702,2794.855973,2568.011777,7.93123812,2018,10,4
20-10-2018,1333.858,2673.343707,2547.249605,7.196580198,2018,10,5
21-10-2018,4537.201,2774.186073,2559.538904,8.420285957,2018,10,6
22-10-2018,15158.877,3224.542373,3403.92277,9.626407546,2018,10,0
23-10-2018,3352.394,3090.95824,3313.471402,8.117728246,2018,10,1
24-10-2018,529.085,3097.322007,3308.181273,6.273037371,2018,10,2
26-10-2018,999.868,2868.277173,3202.44125,6.908622902,2018,10,4
27-10-2018,1086.32,2824.628307,3217.989496,6.991471232,2018,10,5
28-10-2018,408.726,2623.237107,3171.975328,6.015488644,2018,10,6
29-10-2018,46.96,2577.728673,3199.622234,3.87036733,2018,10,0
30-10-2018,4025.73,2662.36714,3203.344558,8.300709911,2018,10,1
31-10-2018,523.928,2661.18904,3204.151087,6.26326111,2018,10,2
01-11-2018,2921.43,2697.010707,3200.737571,7.980170741,2018,11,3
02-11-2018,6294.386,2888.79824,3239.22685,8.747572263,2018,11,4
03-11-2018,4536.937,2940.747273,3253.181398,8.420227782,2018,11,5
04-11-2018,10668.096,3115.74974,3521.21031,9.275106617,2018,11,6
05-11-2018,2355.064,3110.769207,3522.210255,7.764747709,2018,11,0
06-11-2018,4288.75,3253.06154,3479.00221,8.363983735,2018,11,1
07-11-2018,2413.378,3110.68694,3420.635258,7.789196976,2018,11,2
08-11-2018,384.1,3084.129607,3439.177692,5.953503041,2018,11,3
09-11-2018,4751.492,3150.87234,3451.859275,8.466424391,2018,11,4
10-11-2018,4007.548,3264.17874,3421.17642,8.29618436,2018,11,5
11-11-2018,1815.218,3274.799707,3415.990412,7.504511596,2018,11,6
12-11-2018,2911.386,3363.867307,3368.622436,7.976727955,2018,11,0
13-11-2018,6633.4202,3397.46818,3396.867213,8.800026558,2018,11,1
14-11-2018,834.658,3145.096713,3291.558412,6.728219438,2018,11,2
15-11-2018,559.2,3159.25898,3279.047839,6.328293863,2018,11,3
16-11-2018,4755.234,3283.835447,3265.856795,8.467211458,2018,11,4
17-11-2018,13408.7928,3615.00864,3753.147089,9.503740525,2018,11,5
18-11-2018,1469.756,3659.788773,3717.936511,7.293531833,2018,11,6
19-11-2018,7397.272,3813.6355,3775.40352,8.909001738,2018,11,0
20-11-2018,2988.274,3868.7827,3749.929513,8.002785828,2018,11,1
21-11-2018,2236.184,3792.082133,3759.306958,7.712973211,2018,11,2
22-11-2018,35.712,3287.976633,3146.546524,3.603103677,2018,11,3
23-11-2018,1153.109,3214.667133,3170.522515,7.051083897,2018,11,4
24-11-2018,4736.061,3354.899667,3140.538667,8.46317218,2018,11,5
25-11-2018,3666.157,3443.775967,3109.164693,8.207171981,2018,11,6
26-11-2018,5048.172,3575.8377,3089.657533,8.526979548,2018,11,0
27-11-2018,1618.254,3616.1553,3054.596867,7.389720828,2018,11,1
28-11-2018,6912.944,3845.021433,3035.108179,8.841295521,2018,11,2
29-11-2018,491.888,3727.2267,3095.821145,6.200281968,2018,11,3
30-11-2018,6645.282,3931.271833,3079.095479,8.80181288,2018,11,4
01-12-2018,5331.178,4011.596767,3083.272075,8.581515064,2018,12,5
02-12-2018,9951.182,4133.489967,3244.689249,9.205547103,2018,12,6
03-12-2018,1403.842,4029.053467,3281.469606,7.24768012,2018,12,0
04-12-2018,2639.638,3761.4382,3039.840582,7.878775834,2018,12,1
05-12-2018,1248.106,3724.5396,3064.121617,7.130183374,2018,12,2
06-12-2018,10.68,3581.937267,3135.672145,2.457877977,2018,12,3
07-12-2018,2916.514,3598.708467,3130.547894,7.978487163,2018,12,4
08-12-2018,7643.041,3840.673167,3153.958017,8.941681669,2018,12,5
09-12-2018,5470.39,3864.636433,3163.83248,8.607287976,2018,12,6
10-12-2018,3873.559,3860.170133,3163.718351,8.262187129,2018,12,0
11-12-2018,2025.035,3867.164033,3159.270565,7.61383596,2018,12,1
13-12-2018,580.936,3789.482367,3211.796545,6.366360476,2018,12,3
14-12-2018,3897.714,3698.29216,3166.787432,8.268402034,2018,12,4
15-12-2018,306.888,3680.699827,3184.659747,5.72973608,2018,12,5
16-12-2018,858.702,3690.683227,3174.991685,6.756585818,2018,12,6
17-12-2018,2027.758,3599.76736,3182.498882,7.615179062,2018,12,0
18-12-2018,3645.911,3274.337967,2588.626952,8.201635787,2018,12,1
19-12-2018,1895.926,3288.543633,2579.53581,7.54798996,2018,12,2
20-12-2018,377.736,3054.5591,2511.455371,5.936839392,2018,12,3
21-12-2018,2140.94,3026.314633,2516.985115,7.669467239,2018,12,4
22-12-2018,7442.021,3199.842533,2637.213827,8.915032094,2018,12,5
23-12-2018,1926.776,3262.878,2580.976683,7.564122286,2018,12,6
24-12-2018,6233.054,3432.2095,2604.322694,8.737782122,2018,12,0
25-12-2018,2698.927,3364.305033,2595.697688,7.900980015,2018,12,1
26-12-2018,814.594,3269.252933,2636.158469,6.703916682,2018,12,2
27-12-2018,177.636,3106.901733,2672.551523,5.185350216,2018,12,3
28-12-2018,1657.3508,3108.20496,2671.810006,7.413578894,2018,12,4
29-12-2018,2915.534,2974.95796,2573.384545,7.978151204,2018,12,5
30-12-2018,713.79,2982.354693,2566.310483,6.571988793,2018,12,6
