Date,Sales,year,month,dayofweek,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,day,quarter,is_weekend,is_month_start,is_month_end
26-12-2016,561.486,2016,12,0,4204.968,194.32,6120.656,1448.854,13.12,3263.292429,2439.827643,2505.06055,2849.579905,26,4,0,0,0
27-12-2016,5148.4472,2016,12,1,561.486,7484.566,1107.464,1023.386,1484.082,2469.125286,2376.444214,2523.339417,2690.754388,27,4,0,0,0
28-12-2016,79.2,2016,12,2,5148.4472,4204.968,3257.76,488.744,3109.7835,3046.4086,2671.091443,2645.484923,2781.870095,28,4,0,0,0
30-12-2016,3251.34,2016,12,4,79.2,561.486,473.313,5494.796,1864.482,2592.3286,2641.8383,2544.465473,2993.023674,30,4,0,0,0
31-12-2016,1381.344,2016,12,5,3251.34,5148.4472,194.32,4.98,2760.168,2989.1896,2481.591443,2590.694073,2845.778237,31,4,1,0,1
02-01-2017,405.92,2017,1,0,1381.344,79.2,7484.566,1918.492,1798.397,3158.764457,2579.903157,2544.733273,2682.1417,2,1,0,0,0
03-01-2017,2095.83,2017,1,1,405.92,3251.34,4204.968,935.288,7130.594,2147.529314,2471.8623,2498.317373,2035.956885,3,1,0,0,0
04-01-2017,1069.22,2017,1,2,2095.83,1381.344,561.486,6120.656,1972.645,1846.223886,2554.758157,2330.491907,1825.963068,4,1,0,0,0
05-01-2017,255.904,2017,1,3,1069.22,405.92,5148.4472,1107.464,5185.814,1918.757314,2193.9413,2300.37774,1775.819186,5,1,0,0,0
07-01-2017,83.576,2017,1,5,255.904,2095.83,79.2,3257.76,897.322,1219.822571,2133.115586,2136.047407,1142.790345,7,1,1,0,0
08-01-2017,1859.158,2017,1,6,83.576,1069.22,3251.34,473.313,6061.502,1220.447714,1906.388157,2108.92254,1142.063361,8,1,1,0,0
09-01-2017,743.046,2017,1,0,1859.158,255.904,1381.344,194.32,1338.298,1021.564571,2005.377086,1968.844407,799.2077482,9,1,0,0,0
10-01-2017,174.75,2017,1,1,743.046,83.576,405.92,7484.566,2672.728,930.3791429,2044.5718,1949.002673,787.6469206,10,1,0,0,0
11-01-2017,149.444,2017,1,2,174.75,1859.158,2095.83,4204.968,34.02,897.3548571,1522.442086,1865.73674,817.5787235,11,1,0,0,0
14-01-2017,405.344,2017,1,5,149.444,743.046,1069.22,561.486,3080.38,619.2997143,1232.7618,1869.584207,657.3222395,14,1,1,0,0
15-01-2017,701.923,2017,1,6,405.344,174.75,255.904,5148.4472,1590.894,524.4602857,1221.6088,1780.41634,628.8643631,15,1,1,0,0
16-01-2017,102.218,2017,1,0,701.923,149.444,83.576,79.2,1448.854,588.1772857,903.9999286,1750.783973,619.6469246,16,1,0,0,0
17-01-2017,1040.55,2017,1,1,102.218,405.344,1859.158,3251.34,1023.386,590.8404286,905.6440714,1705.896107,617.1518169,17,1,0,0,0
21-01-2017,1167.056,2017,1,5,1040.55,701.923,743.046,1381.344,488.744,473.8964286,747.7305,1706.46824,361.2792394,21,1,1,0,0
22-01-2017,917.63,2017,1,6,1167.056,102.218,174.75,405.92,5494.796,534.4692857,732.4242143,1729.07864,440.7344884,22,1,1,0,0
23-01-2017,59.99,2017,1,0,917.63,1040.55,149.444,2095.83,4.98,640.595,768.9749286,1576.50644,428.9632528,23,1,0,0,0
24-01-2017,31.36,2017,1,1,59.99,1167.056,405.344,1069.22,1918.492,627.8158571,623.5577857,1578.340107,446.9874251,24,1,0,0,0
25-01-2017,858.712,2017,1,2,31.36,917.63,701.923,255.904,935.288,574.3895714,549.4249286,1515.435707,497.5057513,25,1,0,0,0
28-01-2017,39.68,2017,1,5,858.712,59.99,102.218,83.576,6120.656,596.788,592.4826429,1512.883173,507.6308495,28,1,1,0,0
30-01-2017,3107.316,2017,1,0,39.68,31.36,1040.55,1859.158,1107.464,587.854,589.3472143,1310.183973,518.2254336,30,1,0,0,0
31-01-2017,1601.554,2017,1,1,3107.316,858.712,1167.056,743.046,3257.76,883.1062857,678.5013571,1376.845707,1091.167824,31,1,0,0,1
01-02-2017,161.97,2017,2,2,1601.554,39.68,917.63,174.75,473.313,945.1774286,739.8233571,1321.63884,1121.936808,1,1,0,1,0
02-02-2017,8996.784,2017,2,3,161.97,3107.316,59.99,149.444,194.32,837.226,738.9105,1311.26074,1160.713405,2,1,0,0,0
03-02-2017,866.4,2017,2,4,8996.784,1601.554,31.36,405.344,7484.566,2113.910857,1370.863357,1604.676207,3231.314362,3,1,0,0,0
04-02-2017,197.868,2017,2,5,866.4,161.97,858.712,701.923,4204.968,2233.202286,1403.795929,1384.070673,3156.158192,4,1,1,0,0
05-02-2017,2994.476,2017,2,6,197.868,8996.784,39.68,102.218,561.486,2138.796,1367.792,1250.500673,3213.486722,5,1,1,0,0
06-02-2017,132.224,2017,2,0,2994.476,866.4,3107.316,1040.55,5148.4472,2560.909714,1574.381857,1331.60034,3083.224011,6,1,0,0,0
07-02-2017,762.142,2017,2,1,132.224,197.868,1601.554,1167.056,79.2,2135.896571,1509.501429,1164.3929,3198.25794,7,1,0,0,0
08-02-2017,1369.476,2017,2,2,762.142,2994.476,161.97,917.63,3251.34,2015.980571,1480.579,1187.157633,3237.132059,8,1,0,0,0
09-02-2017,121.83,2017,2,3,1369.476,132.224,8996.784,59.99,1381.344,2188.481429,1512.853714,1124.428833,3152.947324,9,1,0,0,0
11-02-2017,69.93,2017,2,5,121.83,762.142,866.4,31.36,405.92,920.6308571,1517.270857,1082.445033,1025.703797,11,1,1,0,0
12-02-2017,1366.04,2017,2,6,69.93,1369.476,197.868,858.712,2095.83,806.8494286,1520.025857,1071.245367,1075.680958,12,1,1,0,0
13-02-2017,146.82,2017,2,0,1366.04,121.83,2994.476,39.68,1069.22,973.7311429,1556.263571,1046.919033,1055.890328,13,1,0,0,0
14-02-2017,837.921,2017,2,1,146.82,69.93,132.224,3107.316,255.904,566.9231429,1563.916429,1016.172367,596.0074562,14,1,0,0,0
15-02-2017,407.072,2017,2,2,837.921,1366.04,762.142,1601.554,83.576,667.737,1401.816786,1035.572933,569.3097845,15,1,0,0,0
16-02-2017,1135.638,2017,2,3,407.072,146.82,1369.476,161.97,1859.158,617.0127143,1316.496643,1046.356133,575.2832709,16,1,0,0,0
19-02-2017,392.66,2017,2,6,1135.638,837.921,121.83,8996.784,743.046,583.6072857,1386.044357,1022.2388,529.2549453,19,1,1,0,0
20-02-2017,16.496,2017,2,0,392.66,407.072,69.93,866.4,174.75,622.2972857,771.4640714,1010.559267,498.9002863,20,1,0,0,0
21-02-2017,1524.126,2017,2,1,16.496,1135.638,1366.04,197.868,149.444,614.6638571,710.7566429,1005.284133,509.0655932,21,1,0,0,0
22-02-2017,983.17,2017,2,2,1524.126,392.66,146.82,2994.476,405.344,637.2475714,805.4893571,1051.106867,549.8290312,22,1,0,0,0
23-02-2017,57.576,2017,2,3,983.17,16.496,837.921,132.224,701.923,756.7261429,661.8246429,1070.367733,515.2813151,23,1,0,0,0
25-02-2017,46.72,2017,2,5,57.576,1524.126,407.072,762.142,102.218,645.2482857,656.4926429,1048.8895,575.6613777,25,1,1,0,0
27-02-2017,243.892,2017,2,0,46.72,983.17,1135.638,1369.476,1040.55,593.7694286,605.3910714,1047.039567,615.2606206,27,1,0,0,0
28-02-2017,147.584,2017,2,1,243.892,57.576,392.66,121.83,1167.056,466.3771429,524.9922143,1020.4843,575.3933282,28,1,0,0,1
01-03-2017,6285.806,2017,3,2,147.584,46.72,16.496,69.93,917.63,431.3662857,526.8317857,986.5019,587.9454939,1,1,0,1,0
03-03-2017,7264.422,2017,3,4,6285.806,243.892,1524.126,1366.04,59.99,1326.982,970.8229286,1165.4411,2256.898088,3,1,0,0,0
04-03-2017,315.45,2017,3,5,7264.422,147.584,983.17,146.82,31.36,2147.024286,1392.135929,1405.588833,3190.312848,4,1,1,0,0
05-03-2017,162.344,2017,3,6,315.45,6285.806,57.576,837.921,858.712,2051.635714,1404.180929,1415.0585,3240.498705,5,1,1,0,0
06-03-2017,811.303,2017,3,0,162.344,7264.422,46.72,407.072,39.68,2066.602571,1355.925429,1391.846233,3229.978641,6,1,0,0,0
07-03-2017,21.072,2017,3,1,811.303,315.45,243.892,1135.638,3107.316,2175.828714,1384.799071,1417.567,3162.512479,7,1,0,0,0
08-03-2017,2190.81,2017,3,2,21.072,162.344,147.584,392.66,1601.554,2143.997286,1305.187214,1314.6922,3186.231197,8,1,0,0,0
09-03-2017,635.6,2017,3,3,2190.81,811.303,6285.806,16.496,161.97,2435.886714,1433.6265,1334.334067,3064.10794,9,1,0,0,0
10-03-2017,7879.734,2017,3,4,635.6,21.072,7264.422,1524.126,8996.784,1628.714429,1477.848214,1350.121733,2588.146339,10,1,0,0,0
11-03-2017,896.022,2017,3,5,7879.734,2190.81,315.45,983.17,866.4,1716.616143,1931.820214,1312.886733,2812.204584,11,1,1,0,0
12-03-2017,1694.642,2017,3,6,896.022,635.6,162.344,57.576,197.868,1799.555,1925.595357,1313.874133,2772.271149,12,1,1,0,0
13-03-2017,8866.882,2017,3,0,1694.642,7879.734,811.303,46.72,2994.476,2018.454714,2042.528643,1363.7666,2680.424444,13,1,0,0,0
14-03-2017,669.368,2017,3,1,8866.882,896.022,21.072,243.892,132.224,3169.251714,2672.540214,1559.513467,3635.048282,14,1,0,0,0
15-03-2017,1805.992,2017,3,2,669.368,1694.642,2190.81,147.584,762.142,3261.865429,2702.931357,1577.418267,3548.703943,15,1,0,0,0
17-03-2017,2360.334,2017,3,4,1805.992,8866.882,635.6,6285.806,1369.476,3206.891429,2821.389071,1612.213267,3570.972108,17,1,0,0,0
18-03-2017,1061.682,2017,3,5,2360.334,669.368,7879.734,7264.422,121.83,3453.282,2540.998214,1645.241867,3420.31218,18,1,1,0,0
19-03-2017,138.68,2017,3,6,1061.682,1805.992,896.022,315.45,69.93,2479.274571,2097.945357,1676.570267,2877.401965,19,1,1,0,0
20-03-2017,928.311,2017,3,0,138.68,2360.334,1694.642,162.344,1366.04,2371.082857,2085.318929,1678.861933,2959.910149,20,1,0,0,0
21-03-2017,645.706,2017,3,1,928.311,1061.682,8866.882,811.303,146.82,2261.607,2140.030857,1664.270967,3002.957769,21,1,0,0,0
22-03-2017,226.468,2017,3,2,645.706,138.68,669.368,21.072,837.921,1087.153286,2128.2025,1680.9005,756.3750956,22,1,0,0,0
24-03-2017,745.774,2017,3,4,226.468,928.311,1805.992,2190.81,407.072,1023.881857,2142.873643,1660.518733,813.5141273,24,1,0,0,0
25-03-2017,1346.97,2017,3,5,745.774,645.706,2360.334,635.6,1135.638,872.4221429,2039.656786,1671.8088,738.906715,25,1,1,0,0
26-03-2017,682.246,2017,3,6,1346.97,226.468,1061.682,7879.734,392.66,727.6558571,2090.468929,1678.8532,435.9877354,26,1,1,0,0
27-03-2017,92.7,2017,3,0,682.246,745.774,138.68,896.022,16.496,673.4507143,1576.362643,1688.506067,410.3724002,27,1,0,0,0
28-03-2017,125.3,2017,3,1,92.7,1346.97,928.311,1694.642,1524.126,666.8821429,1518.9825,1691.0462,420.5993132,28,1,0,0,0
29-03-2017,2659.339,2017,3,2,125.3,682.246,645.706,8866.882,983.17,552.1662857,1406.886643,1644.418667,446.1447389,29,1,0,0,0
30-03-2017,11.34,2017,3,3,2659.339,92.7,226.468,669.368,57.576,839.8281429,963.4907143,1700.290967,917.1016419,30,1,0,0,0
31-03-2017,640.762,2017,3,4,11.34,125.3,745.774,1805.992,46.72,809.0955714,916.4887143,1698.749767,944.2830641,31,1,0,0,1
01-04-2017,2161.48,2017,4,5,640.762,2659.339,1346.97,2360.334,243.892,794.0938571,833.258,1718.551167,946.2887368,1,2,1,1,0
02-04-2017,1454.9,2017,4,6,2161.48,11.34,682.246,1061.682,147.584,910.4524286,819.0541429,1782.470767,1067.869519,2,2,1,0,0
03-04-2017,441.198,2017,4,0,1454.9,640.762,92.7,138.68,6285.806,1020.831571,847.1411429,1826.047967,1080.210778,3,2,0,0,0
04-04-2017,970.194,2017,4,1,441.198,2161.48,125.3,928.311,7264.422,1070.617,868.7495714,1631.2277,1037.491261,4,2,0,0,0
05-04-2017,1046.334,2017,4,2,970.194,1454.9,2659.339,645.706,315.45,1191.316143,871.7412143,1421.4201,955.0576999,5,2,0,0,0
07-04-2017,1900.302,2017,4,4,1046.334,441.198,11.34,226.468,162.344,960.8868571,900.3575,1445.7829,703.2136213,7,2,0,0,0
08-04-2017,2906.404,2017,4,5,1900.302,970.194,640.762,745.774,811.303,1230.738571,1019.917071,1503.714833,637.4661202,8,2,1,0,0
09-04-2017,1115.197,2017,4,6,2906.404,1046.334,2161.48,1346.97,21.072,1554.401714,1174.247786,1573.551533,833.1322214,9,2,1,0,0
10-04-2017,950.594,2017,4,0,1115.197,1900.302,1454.9,682.246,2190.81,1404.932714,1157.692571,1610.022367,799.2314696,10,2,0,0,0
12-04-2017,1542.53,2017,4,2,950.594,2906.404,441.198,92.7,635.6,1332.889,1176.860286,1568.681833,816.5190866,12,2,0,0,0
13-04-2017,6.12,2017,4,3,1542.53,1115.197,970.194,125.3,7879.734,1490.222143,1280.419571,1598.912833,715.9819594,13,2,0,0,0
14-04-2017,1466.572,2017,4,4,6.12,950.594,1046.334,2659.339,896.022,1352.497286,1271.906714,1336.459033,901.4002019,14,2,0,0,0
15-04-2017,2201.856,2017,4,5,1466.572,1542.53,1900.302,11.34,1694.642,1412.531286,1186.709071,1355.477367,891.5513127,15,2,1,0,0
16-04-2017,9335.086,2017,4,6,2201.856,6.12,2906.404,640.762,8866.882,1455.610429,1343.1745,1372.3845,925.6803809,16,2,1,0,0
17-04-2017,421.085,2017,4,0,9335.086,1466.572,1115.197,2161.48,669.368,2373.993571,1964.197643,1387.9913,3141.619676,17,2,0,0,0
18-04-2017,2514.538,2017,4,1,421.085,2201.856,950.594,1454.9,1805.992,2274.834714,1839.883714,1379.7152,3198.413691,18,2,0,0,0
19-04-2017,1414.132,2017,4,2,2514.538,9335.086,1542.53,441.198,2360.334,2498.255286,1915.572143,1403.3334,3144.66553,19,2,0,0,0
21-04-2017,271.616,2017,4,4,1414.132,421.085,6.12,970.194,1061.682,2479.912714,1985.067429,1371.793333,3151.536268,21,2,0,0,0
22-04-2017,1765.465,2017,4,5,271.616,2514.538,1466.572,1046.334,138.68,2517.840714,1935.169,1345.4578,3118.224371,22,2,1,0,0
23-04-2017,720.368,2017,4,6,1765.465,1414.132,2201.856,1900.302,928.311,2560.539714,1986.5355,1399.683967,3103.441107,23,2,1,0,0
24-04-2017,1607.1,2017,4,0,720.368,271.616,9335.086,2906.404,645.706,2348.898571,1902.2545,1392.752533,3181.512071,24,2,0,0,0
25-04-2017,108.42,2017,4,1,1607.1,1765.465,421.085,1115.197,226.468,1244.900571,1809.447071,1424.799,810.7489951,25,2,0,0,0
26-04-2017,434.646,2017,4,2,108.42,720.368,2514.538,950.594,745.774,1200.234143,1737.534429,1420.864067,870.1373419,26,2,0,0,0
28-04-2017,486.672,2017,4,4,434.646,1607.1,1414.132,1542.53,1346.97,903.1067143,1700.681,1410.493133,681.1230403,28,2,0,0,0
30-04-2017,142.208,2017,4,6,486.672,108.42,271.616,6.12,682.246,770.6124286,1625.262571,1381.816533,654.8485136,30,2,1,0,1
01-05-2017,517.866,2017,5,0,142.208,434.646,1765.465,1466.572,92.7,752.1255714,1634.983143,1363.815267,672.8622689,1,2,0,1,0
02-05-2017,767.316,2017,5,1,517.866,486.672,720.368,2201.856,125.3,573.8971429,1567.218429,1377.987467,503.6739914,2,2,0,0,0
03-05-2017,1099.013,2017,5,2,767.316,142.208,1607.1,9335.086,2659.339,580.604,1464.751286,1399.388,506.2554044,3,2,0,0,0
05-05-2017,2701.28,2017,5,4,1099.013,517.866,108.42,421.085,11.34,508.0201429,876.4603571,1347.377133,345.4326142,5,2,0,0,0
06-05-2017,236.96,2017,5,5,2701.28,767.316,434.646,2514.538,640.762,878.4287143,1039.331429,1437.0418,856.955182,6,2,1,0,0
07-05-2017,4835.976,2017,5,6,236.96,1099.013,486.672,1414.132,2161.48,850.1878571,876.6472857,1423.581733,877.0394609,7,2,1,0,0
08-05-2017,1340.244,2017,5,0,4835.976,2701.28,142.208,271.616,1454.9,1471.517,1121.064714,1512.7316,1715.964418,8,2,0,0,0
09-05-2017,1283.512,2017,5,1,1340.244,236.96,517.866,1765.465,441.198,1642.665,1197.395286,1508.909733,1618.246583,9,2,0,0,0
10-05-2017,763.02,2017,5,2,1283.512,4835.976,767.316,720.368,970.194,1752.043,1162.970071,1536.986867,1554.156003,10,2,0,0,0
11-05-2017,5.98,2017,5,3,763.02,1340.244,1099.013,1607.1,1046.334,1751.429286,1166.016643,1530.081067,1554.610449,11,2,0,0,0
12-05-2017,918.878,2017,5,4,5.98,1283.512,2701.28,108.42,1900.302,1595.281714,1051.650929,1495.4026,1680.830828,12,2,0,0,0
14-05-2017,455.93,2017,5,6,918.878,763.02,236.96,434.646,2906.404,1340.652857,1109.540786,1462.688467,1619.238114,14,2,1,0,0
15-05-2017,648.912,2017,5,0,455.93,5.98,4835.976,486.672,1115.197,1371.934286,1111.061071,1381.006,1596.315515,15,2,0,0,0
16-05-2017,880.46,2017,5,1,648.912,918.878,1340.244,142.208,950.594,773.7822857,1122.649643,1365.463167,466.9073538,16,2,0,0,0
17-05-2017,346.922,2017,5,2,880.46,455.93,1283.512,517.866,1542.53,708.0988571,1175.381929,1363.125367,401.7287505,17,2,0,0,0
18-05-2017,122.22,2017,5,3,346.922,648.912,763.02,767.316,6.12,574.3002857,1163.171643,1323.271767,327.1976892,18,2,0,0,0
19-05-2017,1582.008,2017,5,4,122.22,880.46,5.98,1099.013,1466.572,482.7574286,1117.093357,1327.141767,354.1305687,19,2,0,0,0
20-05-2017,2471.913,2017,5,5,1582.008,346.922,918.878,2701.28,2201.856,707.9042857,1151.593,1330.989633,479.3481876,20,2,1,0,0
21-05-2017,2718.214,2017,5,6,2471.913,122.22,455.93,236.96,9335.086,929.7664286,1135.209643,1339.991533,826.7713582,21,2,1,0,0
22-05-2017,1799.2,2017,5,0,2718.214,1582.008,648.912,4835.976,421.085,1252.949857,1312.442071,1119.429133,1028.283062,22,2,0,0,0
23-05-2017,10560.978,2017,5,1,1799.2,2471.913,880.46,1340.244,2514.538,1417.276714,1095.5295,1165.3663,1007.364598,23,2,0,0,0
24-05-2017,277.756,2017,5,2,10560.978,2718.214,346.922,1283.512,1414.132,2800.207857,1754.153357,1433.580967,3559.501646,24,2,0,0,0
25-05-2017,1311.97,2017,5,3,277.756,1799.2,122.22,763.02,271.616,2790.327,1682.313643,1395.701767,3567.533701,25,2,0,0,0
26-05-2017,1975.356,2017,5,4,1311.97,10560.978,1582.008,5.98,1765.465,2960.291286,1721.524357,1430.380233,3445.487622,26,2,0,0,0
27-05-2017,5305.078,2017,5,5,1975.356,277.756,2471.913,918.878,720.368,3016.483857,1862.194071,1437.3766,3422.392905,27,2,1,0,0
28-05-2017,2137.324,2017,5,6,5305.078,1311.97,2718.214,455.93,1607.1,3421.221714,2175.494071,1590.200267,3513.570258,28,2,1,0,0
29-05-2017,1063.185,2017,5,0,2137.324,1975.356,1799.2,648.912,108.42,3338.237429,2295.593643,1607.8744,3539.703955,29,2,0,0,0
30-05-2017,8090.578,2017,5,1,1063.185,5305.078,10560.978,880.46,434.646,3233.092429,2325.184571,1639.6999,3603.398016,30,2,0,0,0
31-05-2017,438.859,2017,5,2,8090.578,2137.324,277.756,346.922,486.672,2880.178143,2840.193,1894.897633,2796.792307,31,2,0,0,1
02-06-2017,157.844,2017,6,4,438.859,1063.185,1311.97,122.22,142.208,2903.192857,2846.759929,1893.303867,2772.364023,2,2,0,0,0
04-06-2017,2316.523,2017,6,6,157.844,8090.578,1975.356,1582.008,517.866,2738.317714,2849.3045,1893.825067,2913.493811,4,2,1,0,0
05-06-2017,659.82,2017,6,0,2316.523,438.859,5305.078,2471.913,767.316,2787.055857,2901.769857,1953.7803,2901.432103,5,2,0,0,0
06-06-2017,5477.352,2017,6,1,659.82,157.844,2137.324,2718.214,1099.013,2123.447571,2772.334643,1950.1971,2757.169886,6,2,0,0,0
07-06-2017,51.562,2017,6,2,5477.352,2316.523,1063.185,1799.2,2701.28,2600.594429,2969.415929,2096.141733,3034.982514,7,2,0,0,0
09-06-2017,1688.472,2017,6,4,51.562,659.82,8090.578,10560.978,236.96,2456.076857,2844.584643,2007.8178,3142.569396,9,2,0,0,0
10-06-2017,1412.396,2017,6,5,1688.472,5477.352,438.859,277.756,4835.976,1541.490286,2210.834214,2056.201533,1925.304666,10,2,1,0,0
11-06-2017,1623.416,2017,6,6,1412.396,51.562,157.844,1311.97,1340.244,1680.567,2291.879929,1942.0822,1866.648584,11,2,1,0,0
12-06-2017,2962.563,2017,6,0,1623.416,1688.472,2316.523,1975.356,1283.512,1889.934429,2314.126071,1951.521267,1745.661263,12,2,0,0,0
13-06-2017,430.438,2017,6,1,2962.563,1412.396,659.82,5305.078,763.02,1982.225857,2384.640857,2007.489633,1788.524986,13,2,0,0,0
14-06-2017,3457.099,2017,6,2,430.438,1623.416,5477.352,2137.324,5.98,1949.457,2036.452286,1996.403567,1818.639669,14,2,0,0,0
15-06-2017,173.488,2017,6,3,3457.099,2962.563,51.562,1063.185,918.878,1660.849429,2130.721929,2111.440867,1230.757384,15,2,0,0,0
16-06-2017,147.275,2017,6,4,173.488,430.438,1688.472,8090.578,455.93,1678.267429,2067.172143,2086.594533,1204.774994,16,2,0,0,0
17-06-2017,3000.92,2017,6,5,147.275,3457.099,1412.396,438.859,648.912,1458.096429,1499.793357,2076.306033,1336.251194,17,2,1,0,0
18-06-2017,541.938,2017,6,6,3000.92,173.488,1623.416,157.844,880.46,1685.028429,1682.797714,2154.7063,1456.658999,18,2,1,0,0
19-06-2017,17.12,2017,6,0,541.938,147.275,2962.563,2316.523,346.922,1530.531571,1710.233,2143.422233,1520.247091,19,2,0,0,0
20-06-2017,1229.548,2017,6,1,17.12,3000.92,430.438,659.82,122.22,1109.754,1545.989929,2132.428833,1464.42432,20,2,0,0,0
21-06-2017,577.108,2017,6,2,1229.548,541.938,3457.099,5477.352,1582.008,1223.912571,1586.684786,2169.339767,1433.462396,21,2,0,0,0
23-06-2017,2475.094,2017,6,4,577.108,17.12,173.488,51.562,2471.913,812.4852857,1236.667357,2135.8431,1046.837643,23,2,0,0,0
24-06-2017,5310.952,2017,6,5,2475.094,1229.548,147.275,1688.472,2718.214,1141.286143,1409.776786,2135.949133,1167.218523,24,2,1,0,0
25-06-2017,893.266,2017,6,6,5310.952,577.108,3000.92,1412.396,1799.2,1878.954286,1668.525357,2222.373733,1860.25848,25,2,1,0,0
26-06-2017,1919.6,2017,6,0,893.266,2475.094,541.938,1623.416,10560.978,1577.860857,1631.444643,2192.175933,1818.494947,26,2,0,0,0
27-06-2017,778.706,2017,6,1,1919.6,5310.952,17.12,2962.563,277.756,1774.669714,1652.600643,1904.13,1761.346863,27,2,0,0,0
28-06-2017,877.156,2017,6,2,778.706,893.266,1229.548,430.438,1311.97,1883.467714,1496.610857,1920.828333,1655.000519,28,2,0,0,0
29-06-2017,191.88,2017,6,3,877.156,1919.6,577.108,3457.099,1975.356,1833.126,1528.519286,1906.334533,1683.323724,29,2,0,0,0
30-06-2017,1352.95,2017,6,4,191.88,778.706,2475.094,173.488,5305.078,1778.093429,1295.289357,1846.885333,1736.681687,30,2,0,0,1
01-07-2017,1724.376,2017,7,5,1352.95,877.156,5310.952,147.275,2137.324,1617.787143,1379.536643,1715.147733,1713.253732,1,3,1,1,0
02-07-2017,772.786,2017,7,6,1724.376,191.88,893.266,3000.92,1063.185,1105.419143,1492.186714,1701.3828,598.0075036,2,3,1,0,0
03-07-2017,847.7,2017,7,0,772.786,1352.95,1919.6,541.938,8090.578,1088.207714,1333.034286,1691.702833,606.8003605,3,3,0,0,0
04-07-2017,1651.301,2017,7,1,847.7,1724.376,778.706,17.12,438.859,935.0791429,1354.874429,1450.273567,485.0656961,4,3,0,0,0
07-07-2017,3882.231,2017,7,4,1651.301,772.786,877.156,1229.548,157.844,1059.735571,1471.601643,1490.6883,546.4245891,7,3,0,0,0
08-07-2017,2616.512,2017,7,5,3882.231,847.7,191.88,577.108,2316.523,1489.032,1661.079,1614.834533,1185.647233,8,3,1,0,0
09-07-2017,573.286,2017,7,6,2616.512,1651.301,1352.95,2475.094,659.82,1835.408,1806.750714,1624.834167,1094.176225,9,3,1,0,0
10-07-2017,895.895,2017,7,0,573.286,3882.231,1724.376,5310.952,5477.352,1724.027429,1670.907286,1621.9497,1187.200943,10,3,0,0,0
12-07-2017,95.76,2017,7,2,895.895,2616.512,772.786,893.266,51.562,1605.673,1355.546071,1469.234467,1227.763908,12,3,0,0,0
14-07-2017,2149.96,2017,7,4,95.76,573.286,847.7,1919.6,1688.472,1508.955,1298.581357,1470.707733,1326.969052,14,3,0,0,0
15-07-2017,380.2,2017,7,5,2149.96,895.895,1651.301,778.706,1412.396,1694.992143,1315.035643,1486.090667,1309.98993,15,3,1,0,0
16-07-2017,910.17,2017,7,6,380.2,95.76,3882.231,877.156,1623.416,1513.406286,1286.570929,1451.684133,1401.927078,16,3,1,0,0
17-07-2017,2184.88,2017,7,0,910.17,2149.96,2616.512,191.88,2962.563,1088.826143,1288.929071,1427.909267,938.3569503,17,3,0,0,0
18-07-2017,2891.858,2017,7,1,2184.88,380.2,573.286,1352.95,430.438,1027.164429,1431.286214,1401.9865,829.0534169,18,3,0,0,0
19-07-2017,1536.454,2017,7,2,2891.858,910.17,895.895,1724.376,3457.099,1358.389,1541.208214,1484.033833,1050.958759,19,3,0,0,0
20-07-2017,89.95,2017,7,3,1536.454,2184.88,95.76,772.786,173.488,1449.897429,1527.785214,1420.012333,1031.687596,20,3,0,0,0
21-07-2017,991.095,2017,7,4,89.95,2891.858,2149.96,847.7,147.275,1449.067429,1479.011214,1417.227733,1032.96013,21,3,0,0,0
22-07-2017,1368.048,2017,7,5,991.095,1536.454,380.2,1651.301,3000.92,1283.515286,1489.253714,1445.355067,994.0385263,22,3,1,0,0
23-07-2017,654.587,2017,7,6,1368.048,89.95,910.17,3882.231,541.938,1424.636429,1469.021357,1390.926,911.0832917,23,3,1,0,0
24-07-2017,326.964,2017,7,0,654.587,991.095,2184.88,2616.512,17.12,1388.124571,1238.475357,1394.680967,939.8054047,24,3,0,0,0
25-07-2017,4979.308,2017,7,1,326.964,1368.048,2891.858,573.286,1229.548,1122.708,1074.936214,1405.0091,939.6387642,25,3,0,0,0
28-07-2017,2033.374,2017,7,4,4979.308,654.587,1536.454,895.895,577.108,1420.915143,1389.652071,1530.0011,1654.212067,28,3,0,0,0
29-07-2017,819.154,2017,7,5,2033.374,326.964,89.95,95.76,2475.094,1491.903714,1470.900571,1578.5433,1670.578062,29,3,1,0,0
30-07-2017,1770.776,2017,7,6,819.154,4979.308,991.095,2149.96,5310.952,1596.075714,1522.571571,1523.3453,1589.346914,30,3,1,0,0
31-07-2017,2174.158,2017,7,0,1770.776,2033.374,1368.048,380.2,893.266,1707.458714,1495.487,1405.339433,1567.046957,31,3,0,0,1
01-08-2017,1124.648,2017,8,1,2174.158,819.154,654.587,910.17,1919.6,1822.617286,1623.626857,1448.035833,1567.566857,1,3,0,1,0
02-08-2017,482.584,2017,8,2,1124.648,1770.776,326.964,2184.88,778.706,1889.768857,1638.946714,1421.537433,1518.491365,2,3,0,0,0
03-08-2017,248.82,2017,8,3,482.584,2174.158,4979.308,2891.858,877.156,1912.000286,1517.354143,1411.6667,1492.718253,3,3,0,0,0
04-08-2017,497.91,2017,8,4,248.82,1124.648,2033.374,1536.454,191.88,1236.216286,1328.565714,1390.722167,767.056131,4,3,0,0,0
